Zeit	KanalA	KanalB
238.71999855	232.33740000	232.20010000
238.79999855	227.88170000	232.20010000
238.87999855	227.88170000	227.74440000
238.95999855	232.33740000	227.74440000
239.03999855	232.33740000	232.20010000
239.11999855	232.33740000	232.20010000
239.19999855	227.88170000	232.20010000
239.27999855	227.88170000	232.20010000
239.35999855	227.88170000	232.20010000
239.43999854	232.33740000	232.20010000
239.51999854	227.88170000	232.20010000
239.59999854	227.88170000	232.20010000
239.67999854	227.88170000	232.20010000
239.75999854	227.88170000	232.20010000
239.83999854	232.33740000	232.20010000
239.91999854	232.33740000	232.20010000
239.99999854	227.88170000	232.20010000
240.07999854	227.88170000	232.20010000
240.15999854	227.88170000	232.20010000
240.23999854	232.33740000	232.20010000
240.31999854	227.88170000	232.20010000
240.39999854	227.88170000	227.74440000
240.47999854	227.88170000	227.74440000
240.55999854	227.88170000	232.20010000
240.63999854	232.33740000	232.20010000
240.71999854	232.33740000	232.20010000
240.79999854	227.88170000	232.20010000
240.87999854	227.88170000	232.20010000
240.95999854	232.33740000	232.20010000
241.03999854	232.33740000	232.20010000
241.11999853	227.88170000	232.20010000
241.19999853	227.88170000	232.20010000
241.27999853	227.88170000	232.20010000
241.35999853	232.33740000	227.74440000
241.43999853	232.33740000	232.20010000
241.51999853	227.88170000	232.20010000
241.59999853	227.88170000	232.20010000
241.67999853	227.88170000	232.20010000
241.75999853	227.88170000	232.20010000
241.83999853	232.33740000	227.74440000
241.91999853	227.88170000	232.20010000
241.99999853	232.33740000	232.20010000
242.07999853	227.88170000	227.74440000
242.15999853	232.33740000	227.74440000
242.23999853	227.88170000	227.74440000
242.31999853	232.33740000	232.20010000
242.39999853	227.88170000	232.20010000
242.47999853	227.88170000	232.20010000
242.55999853	232.33740000	232.20010000
242.63999853	232.33740000	232.20010000
242.71999852	227.88170000	232.20010000
242.79999852	227.88170000	232.20010000
242.87999852	227.88170000	232.20010000
242.95999852	232.33740000	232.20010000
243.03999852	232.33740000	232.20010000
243.11999852	227.88170000	227.74440000
243.19999852	227.88170000	227.74440000
243.27999852	232.33740000	232.20010000
243.35999852	232.33740000	232.20010000
243.43999852	227.88170000	232.20010000
243.51999852	227.88170000	232.20010000
243.59999852	232.33740000	227.74440000
243.67999852	227.88170000	232.20010000
243.75999852	232.33740000	232.20010000
243.83999852	227.88170000	232.20010000
243.91999852	227.88170000	232.20010000
243.99999852	227.88170000	232.20010000
244.07999852	227.88170000	232.20010000
244.15999852	232.33740000	232.20010000
244.23999852	232.33740000	232.20010000
244.31999852	232.33740000	232.20010000
244.39999851	232.33740000	232.20010000
244.47999851	227.88170000	232.20010000
244.55999851	227.88170000	227.74440000
244.63999851	227.88170000	232.20010000
244.71999851	227.88170000	227.74440000
244.79999851	227.88170000	232.20010000
244.87999851	227.88170000	232.20010000
244.95999851	227.88170000	232.20010000
245.03999851	227.88170000	227.74440000
245.11999851	227.88170000	232.20010000
245.19999851	227.88170000	232.20010000
245.27999851	227.88170000	232.20010000
245.35999851	227.88170000	227.74440000
245.43999851	227.88170000	227.74440000
245.51999851	227.88170000	227.74440000
245.59999851	227.88170000	227.74440000
245.67999851	227.88170000	227.74440000
245.75999851	227.88170000	227.74440000
245.83999851	227.88170000	227.74440000
245.91999851	227.88170000	227.74440000
245.99999850	227.88170000	227.74440000
246.07999850	227.88170000	227.74440000
246.15999850	227.88170000	227.74440000
246.23999850	227.88170000	227.74440000
246.31999850	227.88170000	227.74440000
246.39999850	227.88170000	227.74440000
246.47999850	227.88170000	227.74440000
246.55999850	227.88170000	227.74440000
246.63999850	227.88170000	227.74440000
246.71999850	227.88170000	227.74440000
246.79999850	232.33740000	236.67100000
246.87999850	250.16020000	250.05340000
246.95999850	241.24880000	245.59770000
247.03999850	241.24880000	245.59770000
247.11999850	241.24880000	241.12670000
247.19999850	245.70450000	245.59770000
247.27999850	245.70450000	245.59770000
247.35999850	232.33740000	232.20010000
247.43999850	227.88170000	227.74440000
247.51999850	227.88170000	227.74440000
247.59999850	227.88170000	227.74440000
247.67999849	232.33740000	236.67100000
247.75999849	232.33740000	236.67100000
247.83999849	227.88170000	227.74440000
247.91999849	227.88170000	227.74440000
247.99999849	227.88170000	227.74440000
248.07999849	232.33740000	232.20010000
248.15999849	232.33740000	232.20010000
248.23999849	232.33740000	232.20010000
248.31999849	227.88170000	227.74440000
248.39999849	227.88170000	227.74440000
248.47999849	232.33740000	232.20010000
248.55999849	232.33740000	236.67100000
248.63999849	232.33740000	232.20010000
248.71999849	227.88170000	227.74440000
248.79999849	227.88170000	227.74440000
248.87999849	227.88170000	227.74440000
248.95999849	232.33740000	232.20010000
249.03999849	232.33740000	232.20010000
249.11999849	227.88170000	227.74440000
249.19999849	227.88170000	227.74440000
249.27999849	227.88170000	227.74440000
249.35999848	227.88170000	232.20010000
249.43999848	232.33740000	232.20010000
249.51999848	227.88170000	232.20010000
249.59999848	227.88170000	227.74440000
249.67999848	227.88170000	232.20010000
249.75999848	232.33740000	232.20010000
249.83999848	232.33740000	232.20010000
249.91999848	232.33740000	232.20010000
249.99999848	227.88170000	227.74440000
250.07999848	227.88170000	227.74440000
250.15999848	232.33740000	232.20010000
250.23999848	232.33740000	232.20010000
250.31999848	227.88170000	232.20010000
250.39999848	227.88170000	227.74440000
250.47999848	227.88170000	232.20010000
250.55999848	227.88170000	227.74440000
250.63999848	232.33740000	232.20010000
250.71999848	227.88170000	227.74440000
250.79999848	227.88170000	227.74440000
250.87999848	227.88170000	227.74440000
250.95999847	227.88170000	232.20010000
251.03999847	227.88170000	232.20010000
251.11999847	232.33740000	232.20010000
251.19999847	232.33740000	232.20010000
251.27999847	232.33740000	232.20010000
251.35999847	232.33740000	232.20010000
251.43999847	232.33740000	232.20010000
251.51999847	227.88170000	232.20010000
251.59999847	227.88170000	227.74440000
251.67999847	227.88170000	227.74440000
251.75999847	227.88170000	232.20010000
251.83999847	227.88170000	232.20010000
251.91999847	227.88170000	232.20010000
251.99999847	232.33740000	232.20010000
252.07999847	232.33740000	232.20010000
252.15999847	232.33740000	232.20010000
252.23999847	227.88170000	232.20010000
252.31999847	232.33740000	227.74440000
252.39999847	232.33740000	232.20010000
252.47999847	232.33740000	232.20010000
252.55999847	227.88170000	227.74440000
252.63999846	227.88170000	227.74440000
252.71999846	227.88170000	232.20010000
252.79999846	227.88170000	227.74440000
252.87999846	227.88170000	232.20010000
252.95999846	227.88170000	232.20010000
253.03999846	232.33740000	227.74440000
253.11999846	227.88170000	232.20010000
253.19999846	232.33740000	232.20010000
253.27999846	227.88170000	227.74440000
253.35999846	227.88170000	232.20010000
253.43999846	227.88170000	232.20010000
253.51999846	227.88170000	227.74440000
253.59999846	232.33740000	232.20010000
253.67999846	227.88170000	232.20010000
253.75999846	227.88170000	232.20010000
253.83999846	232.33740000	232.20010000
253.91999846	227.88170000	232.20010000
253.99999846	227.88170000	227.74440000
254.07999846	227.88170000	227.74440000
254.15999846	227.88170000	227.74440000
254.23999845	227.88170000	227.74440000
254.31999845	227.88170000	227.74440000
254.39999845	232.33740000	227.74440000
254.47999845	227.88170000	227.74440000
254.55999845	232.33740000	227.74440000
254.63999845	227.88170000	227.74440000
254.71999845	227.88170000	227.74440000
254.79999845	227.88170000	232.20010000
254.87999845	232.33740000	232.20010000
254.95999845	232.33740000	232.20010000
255.03999845	232.33740000	232.20010000
255.11999845	232.33740000	232.20010000
255.19999845	227.88170000	227.74440000
255.27999845	227.88170000	232.20010000
255.35999845	227.88170000	232.20010000
255.43999845	227.88170000	232.20010000
255.51999845	227.88170000	227.74440000
255.59999845	232.33740000	227.74440000
255.67999845	227.88170000	227.74440000
255.75999845	232.33740000	232.20010000
255.83999845	227.88170000	232.20010000
255.91999844	227.88170000	232.20010000
255.99999844	232.33740000	232.20010000
256.07999844	232.33740000	232.20010000
256.15999844	232.33740000	232.20010000
256.23999844	227.88170000	227.74440000
256.31999844	227.88170000	227.74440000
256.39999844	227.88170000	227.74440000
256.47999844	227.88170000	227.74440000
256.55999844	227.88170000	227.74440000
256.63999844	227.88170000	227.74440000
256.71999844	227.88170000	227.74440000
256.79999844	227.88170000	227.74440000
256.87999844	227.88170000	227.74440000
256.95999844	227.88170000	227.74440000
257.03999844	227.88170000	227.74440000
257.11999844	227.88170000	227.74440000
257.19999844	227.88170000	227.74440000
257.27999844	236.79310000	236.67100000
257.35999844	254.61590000	254.52440000
257.43999844	245.70450000	245.59770000
257.51999843	245.70450000	245.59770000
257.59999843	241.24880000	245.59770000
257.67999843	236.79310000	232.20010000
257.75999843	223.41070000	223.28870000
257.83999843	227.88170000	227.74440000
257.91999843	227.88170000	227.74440000
257.99999843	232.33740000	232.20010000
258.07999843	236.79310000	236.67100000
258.15999843	232.33740000	232.20010000
258.23999843	227.88170000	227.74440000
258.31999843	227.88170000	227.74440000
258.39999843	227.88170000	232.20010000
258.47999843	232.33740000	236.67100000
258.55999843	232.33740000	232.20010000
258.63999843	227.88170000	227.74440000
258.71999843	227.88170000	227.74440000
258.79999843	227.88170000	232.20010000
258.87999843	232.33740000	236.67100000
258.95999843	232.33740000	232.20010000
259.03999843	227.88170000	227.74440000
259.11999843	227.88170000	227.74440000
259.19999842	227.88170000	232.20010000
259.27999842	232.33740000	232.20010000
259.35999842	232.33740000	232.20010000
259.43999842	227.88170000	232.20010000
259.51999842	227.88170000	232.20010000
259.59999842	227.88170000	227.74440000
259.67999842	232.33740000	232.20010000
259.75999842	232.33740000	232.20010000
259.83999842	227.88170000	227.74440000
259.91999842	227.88170000	227.74440000
259.99999842	227.88170000	227.74440000
260.07999842	232.33740000	232.20010000
260.15999842	232.33740000	232.20010000
260.23999842	227.88170000	232.20010000
260.31999842	227.88170000	227.74440000
260.39999842	227.88170000	227.74440000
260.47999842	227.88170000	232.20010000
260.55999842	232.33740000	232.20010000
260.63999842	232.33740000	232.20010000
260.71999842	227.88170000	232.20010000
260.79999841	227.88170000	227.74440000
260.87999841	232.33740000	232.20010000
260.95999841	232.33740000	232.20010000
261.03999841	227.88170000	232.20010000
261.11999841	227.88170000	232.20010000
261.19999841	227.88170000	227.74440000
261.27999841	232.33740000	232.20010000
261.35999841	227.88170000	232.20010000
261.43999841	227.88170000	232.20010000
261.51999841	232.33740000	227.74440000
261.59999841	232.33740000	232.20010000
261.67999841	232.33740000	232.20010000
261.75999841	227.88170000	232.20010000
261.83999841	227.88170000	232.20010000
261.91999841	227.88170000	232.20010000
261.99999841	227.88170000	232.20010000
262.07999841	232.33740000	232.20010000
262.15999841	227.88170000	232.20010000
262.23999841	227.88170000	232.20010000
262.31999841	227.88170000	232.20010000
262.39999841	227.88170000	227.74440000
262.47999840	227.88170000	227.74440000
262.55999840	227.88170000	227.74440000
262.63999840	227.88170000	227.74440000
262.71999840	232.33740000	232.20010000
262.79999840	232.33740000	232.20010000
262.87999840	227.88170000	232.20010000
262.95999840	227.88170000	232.20010000
263.03999840	232.33740000	232.20010000
263.11999840	227.88170000	232.20010000
263.19999840	227.88170000	227.74440000
263.27999840	227.88170000	232.20010000
263.35999840	227.88170000	232.20010000
263.43999840	227.88170000	232.20010000
263.51999840	227.88170000	227.74440000
263.59999840	227.88170000	232.20010000
263.67999840	227.88170000	232.20010000
263.75999840	227.88170000	232.20010000
263.83999840	227.88170000	232.20010000
263.91999840	232.33740000	227.74440000
263.99999840	227.88170000	232.20010000
264.07999840	232.33740000	232.20010000
264.15999839	232.33740000	232.20010000
264.23999839	227.88170000	232.20010000
264.31999839	227.88170000	227.74440000
264.39999839	227.88170000	232.20010000
264.47999839	227.88170000	232.20010000
264.55999839	232.33740000	232.20010000
264.63999839	232.33740000	232.20010000
264.71999839	232.33740000	232.20010000
264.79999839	227.88170000	227.74440000
264.87999839	232.33740000	232.20010000
264.95999839	232.33740000	232.20010000
265.03999839	227.88170000	232.20010000
265.11999839	232.33740000	232.20010000
265.19999839	232.33740000	227.74440000
265.27999839	227.88170000	232.20010000
265.35999839	232.33740000	227.74440000
265.43999839	227.88170000	232.20010000
265.51999839	227.88170000	232.20010000
265.59999839	232.33740000	232.20010000
265.67999839	227.88170000	232.20010000
265.75999838	227.88170000	227.74440000
265.83999838	227.88170000	227.74440000
265.91999838	227.88170000	232.20010000
265.99999838	227.88170000	232.20010000
266.07999838	232.33740000	232.20010000
266.15999838	232.33740000	232.20010000
266.23999838	227.88170000	232.20010000
266.31999838	232.33740000	232.20010000
266.39999838	227.88170000	232.20010000
266.47999838	227.88170000	232.20010000
266.55999838	227.88170000	232.20010000
266.63999838	227.88170000	232.20010000
266.71999838	227.88170000	232.20010000
266.79999838	232.33740000	232.20010000
266.87999838	227.88170000	232.20010000
266.95999838	227.88170000	232.20010000
267.03999838	227.88170000	232.20010000
267.11999838	227.88170000	227.74440000
267.19999838	227.88170000	227.74440000
267.27999838	227.88170000	227.74440000
267.35999838	227.88170000	227.74440000
267.43999837	227.88170000	227.74440000
267.51999837	227.88170000	227.74440000
267.59999837	227.88170000	227.74440000
267.67999837	227.88170000	227.74440000
267.75999837	227.88170000	227.74440000
267.83999837	227.88170000	227.74440000
267.91999837	227.88170000	227.74440000
267.99999837	227.88170000	227.74440000
268.07999837	227.88170000	227.74440000
268.15999837	227.88170000	227.74440000
268.23999837	227.88170000	227.74440000
268.31999837	227.88170000	227.74440000
268.39999837	227.88170000	227.74440000
268.47999837	227.88170000	227.74440000
268.55999837	227.88170000	227.74440000
268.63999837	227.88170000	227.74440000
268.71999837	227.88170000	227.74440000
268.79999837	227.88170000	227.74440000
268.87999837	227.88170000	227.74440000
268.95999837	227.88170000	227.74440000
269.03999836	227.88170000	227.74440000
269.11999836	236.79310000	241.12670000
269.19999836	259.07160000	254.52440000
269.27999836	250.16020000	250.05340000
269.35999836	245.70450000	245.59770000
269.43999836	241.24880000	245.59770000
269.51999836	241.24880000	245.59770000
269.59999836	245.70450000	245.59770000
269.67999836	245.70450000	241.12670000
269.75999836	236.79310000	241.12670000
269.83999836	227.88170000	227.74440000
269.91999836	227.88170000	227.74440000
269.99999836	227.88170000	227.74440000
270.07999836	227.88170000	227.74440000
270.15999836	236.79310000	236.67100000
270.23999836	232.33740000	232.20010000
270.31999836	227.88170000	227.74440000
270.39999836	227.88170000	227.74440000
270.47999836	227.88170000	227.74440000
270.55999836	232.33740000	232.20010000
270.63999836	232.33740000	236.67100000
270.71999835	227.88170000	227.74440000
270.79999835	227.88170000	227.74440000
270.87999835	227.88170000	227.74440000
270.95999835	232.33740000	232.20010000
271.03999835	232.33740000	232.20010000
271.11999835	227.88170000	227.74440000
271.19999835	227.88170000	227.74440000
271.27999835	227.88170000	227.74440000
271.35999835	232.33740000	232.20010000
271.43999835	232.33740000	232.20010000
271.51999835	227.88170000	232.20010000
271.59999835	227.88170000	227.74440000
271.67999835	227.88170000	232.20010000
271.75999835	232.33740000	232.20010000
271.83999835	232.33740000	232.20010000
271.91999835	232.33740000	232.20010000
271.99999835	227.88170000	232.20010000
272.07999835	227.88170000	227.74440000
272.15999835	227.88170000	232.20010000
272.23999835	227.88170000	232.20010000
272.31999834	227.88170000	232.20010000
272.39999834	232.33740000	227.74440000
272.47999834	227.88170000	232.20010000
272.55999834	227.88170000	232.20010000
272.63999834	232.33740000	232.20010000
272.71999834	232.33740000	232.20010000
272.79999834	227.88170000	232.20010000
272.87999834	227.88170000	227.74440000
272.95999834	227.88170000	232.20010000
273.03999834	232.33740000	232.20010000
273.11999834	232.33740000	232.20010000
273.19999834	227.88170000	227.74440000
273.27999834	227.88170000	227.74440000
273.35999834	227.88170000	232.20010000
273.43999834	227.88170000	227.74440000
273.51999834	227.88170000	232.20010000
273.59999834	227.88170000	232.20010000
273.67999834	227.88170000	232.20010000
273.75999834	227.88170000	227.74440000
273.83999834	227.88170000	232.20010000
273.91999834	232.33740000	227.74440000
273.99999833	227.88170000	232.20010000
274.07999833	227.88170000	232.20010000
274.15999833	227.88170000	227.74440000
274.23999833	227.88170000	232.20010000
274.31999833	227.88170000	232.20010000
274.39999833	227.88170000	227.74440000
274.47999833	227.88170000	232.20010000
274.55999833	227.88170000	227.74440000
274.63999833	227.88170000	232.20010000
274.71999833	227.88170000	232.20010000
274.79999833	227.88170000	232.20010000
274.87999833	227.88170000	227.74440000
274.95999833	232.33740000	232.20010000
275.03999833	232.33740000	227.74440000
275.11999833	227.88170000	232.20010000
275.19999833	227.88170000	232.20010000
275.27999833	227.88170000	232.20010000
275.35999833	232.33740000	232.20010000
275.43999833	227.88170000	232.20010000
275.51999833	227.88170000	227.74440000
275.59999833	232.33740000	227.74440000
275.67999832	227.88170000	227.74440000
275.75999832	227.88170000	232.20010000
275.83999832	232.33740000	232.20010000
275.91999832	227.88170000	227.74440000
275.99999832	227.88170000	232.20010000
276.07999832	227.88170000	227.74440000
276.15999832	227.88170000	232.20010000
276.23999832	227.88170000	232.20010000
276.31999832	227.88170000	232.20010000
276.39999832	227.88170000	232.20010000
276.47999832	227.88170000	232.20010000
276.55999832	232.33740000	232.20010000
276.63999832	227.88170000	232.20010000
276.71999832	227.88170000	227.74440000
276.79999832	232.33740000	232.20010000
276.87999832	232.33740000	232.20010000
276.95999832	227.88170000	232.20010000
277.03999832	227.88170000	232.20010000
277.11999832	227.88170000	232.20010000
277.19999832	227.88170000	232.20010000
277.27999831	232.33740000	232.20010000
277.35999831	232.33740000	227.74440000
277.43999831	232.33740000	232.20010000
277.51999831	227.88170000	232.20010000
277.59999831	232.33740000	232.20010000
277.67999831	232.33740000	232.20010000
277.75999831	232.33740000	232.20010000
277.83999831	227.88170000	232.20010000
277.91999831	227.88170000	232.20010000
277.99999831	223.41070000	223.28870000
278.07999831	227.88170000	227.74440000
278.15999831	227.88170000	227.74440000
278.23999831	227.88170000	227.74440000
278.31999831	227.88170000	227.74440000
278.39999831	227.88170000	227.74440000
278.47999831	227.88170000	227.74440000
278.55999831	236.79310000	236.67100000
278.63999831	250.16020000	250.05340000
278.71999831	245.70450000	245.59770000
278.79999831	236.79310000	236.67100000
278.87999831	223.41070000	227.74440000
278.95999830	227.88170000	227.74440000
279.03999830	227.88170000	227.74440000
279.11999830	232.33740000	232.20010000
279.19999830	236.79310000	236.67100000
279.27999830	232.33740000	232.20010000
279.35999830	227.88170000	227.74440000
279.43999830	227.88170000	227.74440000
279.51999830	227.88170000	232.20010000
279.59999830	232.33740000	236.67100000
279.67999830	232.33740000	232.20010000
279.75999830	227.88170000	227.74440000
279.83999830	227.88170000	227.74440000
279.91999830	227.88170000	232.20010000
279.99999830	232.33740000	232.20010000
280.07999830	232.33740000	232.20010000
280.15999830	227.88170000	232.20010000
280.23999830	227.88170000	227.74440000
280.31999830	227.88170000	227.74440000
280.39999830	232.33740000	232.20010000
280.47999830	232.33740000	232.20010000
280.55999829	227.88170000	227.74440000
280.63999829	227.88170000	227.74440000
280.71999829	227.88170000	227.74440000
280.79999829	232.33740000	232.20010000
280.87999829	232.33740000	232.20010000
280.95999829	232.33740000	232.20010000
281.03999829	227.88170000	227.74440000
281.11999829	227.88170000	232.20010000
281.19999829	227.88170000	232.20010000
281.27999829	227.88170000	232.20010000
281.35999829	227.88170000	227.74440000
281.43999829	227.88170000	232.20010000
281.51999829	227.88170000	227.74440000
281.59999829	232.33740000	232.20010000
281.67999829	232.33740000	232.20010000
281.75999829	232.33740000	232.20010000
281.83999829	232.33740000	232.20010000
281.91999829	227.88170000	227.74440000
281.99999829	232.33740000	232.20010000
282.07999829	232.33740000	232.20010000
282.15999829	227.88170000	232.20010000
282.23999828	232.33740000	227.74440000
282.31999828	232.33740000	232.20010000
282.39999828	227.88170000	227.74440000
282.47999828	232.33740000	232.20010000
282.55999828	232.33740000	232.20010000
282.63999828	227.88170000	227.74440000
282.71999828	227.88170000	227.74440000
282.79999828	227.88170000	232.20010000
282.87999828	227.88170000	227.74440000
282.95999828	232.33740000	232.20010000
283.03999828	227.88170000	232.20010000
283.11999828	227.88170000	232.20010000
283.19999828	232.33740000	232.20010000
283.27999828	232.33740000	232.20010000
283.35999828	227.88170000	232.20010000
283.43999828	227.88170000	232.20010000
283.51999828	227.88170000	232.20010000
283.59999828	227.88170000	232.20010000
283.67999828	227.88170000	232.20010000
283.75999828	227.88170000	232.20010000
283.83999827	227.88170000	232.20010000
283.91999827	227.88170000	232.20010000
283.99999827	232.33740000	227.74440000
284.07999827	227.88170000	232.20010000
284.15999827	232.33740000	232.20010000
284.23999827	232.33740000	232.20010000
284.31999827	232.33740000	232.20010000
284.39999827	232.33740000	232.20010000
284.47999827	232.33740000	232.20010000
284.55999827	227.88170000	232.20010000
284.63999827	232.33740000	232.20010000
284.71999827	232.33740000	227.74440000
284.79999827	227.88170000	232.20010000
284.87999827	232.33740000	232.20010000
284.95999827	227.88170000	232.20010000
285.03999827	227.88170000	227.74440000
285.11999827	227.88170000	232.20010000
285.19999827	227.88170000	232.20010000
285.27999827	227.88170000	232.20010000
285.35999827	232.33740000	232.20010000
285.43999827	232.33740000	232.20010000
285.51999826	232.33740000	232.20010000
285.59999826	232.33740000	232.20010000
285.67999826	232.33740000	232.20010000
285.75999826	227.88170000	232.20010000
285.83999826	227.88170000	227.74440000
285.91999826	227.88170000	227.74440000
285.99999826	227.88170000	232.20010000
286.07999826	227.88170000	232.20010000
286.15999826	227.88170000	227.74440000
286.23999826	227.88170000	232.20010000
286.31999826	227.88170000	232.20010000
286.39999826	227.88170000	227.74440000
286.47999826	232.33740000	232.20010000
286.55999826	227.88170000	232.20010000
286.63999826	227.88170000	232.20010000
286.71999826	227.88170000	232.20010000
286.79999826	227.88170000	232.20010000
286.87999826	227.88170000	232.20010000
286.95999826	227.88170000	227.74440000
287.03999826	232.33740000	232.20010000
287.11999826	227.88170000	227.74440000
287.19999825	232.33740000	227.74440000
287.27999825	227.88170000	232.20010000
287.35999825	232.33740000	232.20010000
287.43999825	227.88170000	232.20010000
287.51999825	232.33740000	232.20010000
287.59999825	227.88170000	232.20010000
287.67999825	227.88170000	232.20010000
287.75999825	232.33740000	227.74440000
287.83999825	227.88170000	232.20010000
287.91999825	232.33740000	232.20010000
287.99999825	232.33740000	227.74440000
288.07999825	227.88170000	227.74440000
288.15999825	232.33740000	232.20010000
288.23999825	232.33740000	232.20010000
288.31999825	227.88170000	232.20010000
288.39999825	227.88170000	232.20010000
288.47999825	227.88170000	227.74440000
288.55999825	227.88170000	232.20010000
288.63999825	227.88170000	232.20010000
288.71999825	227.88170000	227.74440000
288.79999824	227.88170000	227.74440000
288.87999824	232.33740000	232.20010000
288.95999824	227.88170000	227.74440000
289.03999824	227.88170000	227.74440000
289.11999824	227.88170000	227.74440000
289.19999824	227.88170000	227.74440000
289.27999824	227.88170000	227.74440000
289.35999824	227.88170000	227.74440000
289.43999824	227.88170000	227.74440000
289.51999824	227.88170000	227.74440000
289.59999824	227.88170000	227.74440000
289.67999824	227.88170000	227.74440000
289.75999824	227.88170000	227.74440000
289.83999824	227.88170000	227.74440000
289.91999824	227.88170000	227.74440000
289.99999824	227.88170000	227.74440000
290.07999824	227.88170000	227.74440000
290.15999824	227.88170000	227.74440000
290.23999824	227.88170000	227.74440000
290.31999824	227.88170000	227.74440000
290.39999824	227.88170000	227.74440000
290.47999823	227.88170000	227.74440000
290.55999823	227.88170000	227.74440000
290.63999823	227.88170000	227.74440000
290.71999823	227.88170000	227.74440000
290.79999823	227.88170000	227.74440000
290.87999823	227.88170000	227.74440000
290.95999823	227.88170000	227.74440000
291.03999823	227.88170000	227.74440000
291.11999823	227.88170000	227.74440000
291.19999823	227.88170000	227.74440000
291.27999823	227.88170000	227.74440000
291.35999823	232.33740000	232.20010000
291.43999823	245.70450000	245.59770000
291.51999823	245.70450000	245.59770000
291.59999823	245.70450000	245.59770000
291.67999823	250.16020000	245.59770000
291.75999823	245.70450000	245.59770000
291.83999823	245.70450000	245.59770000
291.91999823	245.70450000	245.59770000
291.99999823	245.70450000	245.59770000
292.07999822	241.24880000	245.59770000
292.15999822	245.70450000	245.59770000
292.23999822	232.33740000	232.20010000
292.31999822	227.88170000	227.74440000
292.39999822	227.88170000	223.28870000
292.47999822	227.88170000	227.74440000
292.55999822	232.33740000	232.20010000
292.63999822	232.33740000	236.67100000
292.71999822	232.33740000	232.20010000
292.79999822	227.88170000	227.74440000
292.87999822	227.88170000	227.74440000
292.95999822	227.88170000	232.20010000
293.03999822	232.33740000	232.20010000
293.11999822	232.33740000	232.20010000
293.19999822	227.88170000	227.74440000
293.27999822	227.88170000	227.74440000
293.35999822	227.88170000	232.20010000
293.43999822	232.33740000	232.20010000
293.51999822	232.33740000	232.20010000
293.59999822	227.88170000	232.20010000
293.67999822	227.88170000	227.74440000
293.75999821	227.88170000	227.74440000
293.83999821	227.88170000	232.20010000
293.91999821	232.33740000	232.20010000
293.99999821	227.88170000	227.74440000
294.07999821	227.88170000	227.74440000
294.15999821	227.88170000	227.74440000
294.23999821	232.33740000	232.20010000
294.31999821	232.33740000	232.20010000
294.39999821	232.33740000	232.20010000
294.47999821	227.88170000	227.74440000
294.55999821	227.88170000	227.74440000
294.63999821	227.88170000	232.20010000
294.71999821	232.33740000	232.20010000
294.79999821	232.33740000	232.20010000
294.87999821	227.88170000	227.74440000
294.95999821	227.88170000	227.74440000
295.03999821	227.88170000	227.74440000
295.11999821	232.33740000	232.20010000
295.19999821	232.33740000	232.20010000
295.27999821	227.88170000	232.20010000
295.35999820	227.88170000	227.74440000
295.43999820	227.88170000	227.74440000
295.51999820	227.88170000	227.74440000
295.59999820	227.88170000	227.74440000
295.67999820	227.88170000	232.20010000
295.75999820	232.33740000	232.20010000
295.83999820	227.88170000	232.20010000
295.91999820	227.88170000	232.20010000
295.99999820	227.88170000	232.20010000
296.07999820	232.33740000	232.20010000
296.15999820	227.88170000	232.20010000
296.23999820	227.88170000	232.20010000
296.31999820	227.88170000	227.74440000
296.39999820	232.33740000	232.20010000
296.47999820	232.33740000	232.20010000
296.55999820	227.88170000	227.74440000
296.63999820	227.88170000	232.20010000
296.71999820	227.88170000	232.20010000
296.79999820	227.88170000	232.20010000
296.87999820	227.88170000	232.20010000
296.95999820	232.33740000	232.20010000
297.03999819	227.88170000	232.20010000
297.11999819	227.88170000	227.74440000
297.19999819	227.88170000	232.20010000
297.27999819	227.88170000	232.20010000
297.35999819	227.88170000	232.20010000
297.43999819	227.88170000	232.20010000
297.51999819	227.88170000	232.20010000
297.59999819	232.33740000	232.20010000
297.67999819	227.88170000	227.74440000
297.75999819	227.88170000	227.74440000
297.83999819	227.88170000	232.20010000
297.91999819	227.88170000	232.20010000
297.99999819	227.88170000	232.20010000
298.07999819	227.88170000	232.20010000
298.15999819	227.88170000	227.74440000
298.23999819	232.33740000	232.20010000
298.31999819	232.33740000	227.74440000
298.39999819	227.88170000	227.74440000
298.47999819	227.88170000	232.20010000
298.55999819	227.88170000	232.20010000
298.63999819	232.33740000	232.20010000
298.71999818	227.88170000	232.20010000
298.79999818	232.33740000	232.20010000
298.87999818	227.88170000	232.20010000
298.95999818	227.88170000	232.20010000
299.03999818	232.33740000	232.20010000
299.11999818	232.33740000	236.67100000
299.19999818	232.33740000	232.20010000
299.27999818	227.88170000	232.20010000
299.35999818	227.88170000	227.74440000
299.43999818	227.88170000	232.20010000
299.51999818	227.88170000	227.74440000
299.59999818	232.33740000	232.20010000
299.67999818	227.88170000	227.74440000
299.75999818	227.88170000	227.74440000
299.83999818	227.88170000	227.74440000
299.91999818	227.88170000	227.74440000
299.99999818	227.88170000	227.74440000
300.07999818	227.88170000	227.74440000
300.15999818	227.88170000	227.74440000
300.23999818	227.88170000	227.74440000
300.31999817	241.24880000	241.12670000
300.39999817	245.70450000	245.59770000
300.47999817	245.70450000	245.59770000
300.55999817	232.33740000	232.20010000
300.63999817	227.88170000	227.74440000
300.71999817	223.41070000	227.74440000
